128,1,1,1,1057.49
128,1,1,128,75501.9
128,1,1,16,16703.9
128,1,1,2,2089.04
128,1,1,32,24529.0
128,1,1,4,4181.94
128,1,1,64,37165.7
128,1,1,8,8365.82
128,1,2,1,1981.75
128,1,2,2,3872.56
128,1,2,4,6603.31
128,1,2,8,6124.76
128,1,4,1,3599.18
128,1,4,16,19236.3
128,1,4,2,6575.47
128,1,4,4,9935.77
128,1,4,8,10000.8
128,1,8,1,7520.79
128,1,8,16,71950.4
128,1,8,2,13359.6
128,1,8,32,121842.0
128,1,8,4,18417.8
128,1,8,64,179709.0
128,1,8,8,34930.4
128,16,1,1,14849.4
128,16,1,16,72288.9
128,16,1,2,23969.6
128,16,1,4,36364.9
128,16,1,8,71954.0
128,2,1,1,2086.19
128,2,1,16,27890.8
128,2,1,2,4175.36
128,2,1,32,41970.8
128,2,1,4,8359.97
128,2,1,64,84025.5
128,2,1,8,16680.9
128,2,2,1,3713.82
128,2,2,2,6689.59
128,2,2,4,6975.71
128,2,4,1,6083.18
128,2,4,2,9147.04
128,2,4,4,8602.09
128,2,4,8,21053.6
128,2,8,1,13757.8
128,2,8,16,121873.0
128,2,8,2,21006.0
128,2,8,32,190695.0
128,2,8,4,37818.8
128,2,8,8,85002.4
128,24,1,1,18828.7
128,24,1,2,37798.9
128,24,1,4,76781.8
128,24,1,8,73621.2
128,32,1,1,23504.5
128,32,1,2,34528.7
128,32,1,4,70467.8
128,32,1,8,71024.3
128,4,1,1,4153.8
128,4,1,16,37359.5
128,4,1,2,8293.42
128,4,1,32,74144.6
128,4,1,4,16572.4
128,4,1,8,24654.2
128,4,2,1,6187.68
128,4,2,2,6421.48
128,4,4,1,7673.09
128,4,4,2,9068.74
128,4,4,4,14425.6
128,4,8,1,21859.7
128,4,8,16,219838.0
128,4,8,2,45240.7
128,4,8,4,87489.1
128,4,8,8,146136.0
128,8,1,1,7369.25
128,8,1,16,72912.6
128,8,1,2,14925.9
128,8,1,32,72792.7
128,8,1,4,24186.4
128,8,1,8,36996.1
128,8,2,1,4150.36
128,8,4,1,6158.14
128,8,4,2,12322.2
16,1,1,1,1046.65
16,1,1,128,114579.0
16,1,1,16,16084.7
16,1,1,2,2094.33
16,1,1,32,29278.9
16,1,1,4,4180.51
16,1,1,64,55810.4
16,1,1,8,8295.55
16,1,2,1,1894.07
16,1,2,16,14564.2
16,1,2,2,3749.26
16,1,2,32,27693.0
16,1,2,4,6816.66
16,1,2,64,53213.2
16,1,2,8,7217.0
16,1,4,1,3261.39
16,1,4,16,20872.0
16,1,4,2,6131.93
16,1,4,32,42556.5
16,1,4,4,9805.81
16,1,4,64,84932.7
16,1,4,8,10771.5
16,1,8,1,6409.32
16,1,8,128,504423.0
16,1,8,16,64285.0
16,1,8,2,11482.5
16,1,8,32,127205.0
16,1,8,4,16632.9
16,1,8,64,249767.0
16,1,8,8,32947.1
16,12,2,1,3619.66
16,12,2,2,7116.05
16,12,2,4,13660.9
16,12,2,8,27329.1
16,16,1,1,14460.6
16,16,1,16,185391.0
16,16,1,2,28330.6
16,16,1,32,278959.0
16,16,1,4,57206.6
16,16,1,64,553171.0
16,16,1,8,110905.0
16,16,2,1,2882.58
16,16,2,2,5763.12
16,16,2,4,11450.1
16,2,1,1,2077.18
16,2,1,128,214744.0
16,2,1,16,32235.3
16,2,1,2,4144.16
16,2,1,32,64370.8
16,2,1,4,8250.05
16,2,1,64,128762.0
16,2,1,8,16174.3
16,2,2,1,3554.04
16,2,2,16,11563.3
16,2,2,2,6615.75
16,2,2,32,24303.2
16,2,2,4,7385.78
16,2,2,8,5909.4
16,2,4,1,5697.2
16,2,4,16,36097.4
16,2,4,2,8882.97
16,2,4,32,74251.2
16,2,4,4,9764.82
16,2,4,64,160392.0
16,2,4,8,19144.4
16,2,8,1,11717.6
16,2,8,16,132992.0
16,2,8,2,17916.4
16,2,8,32,252911.0
16,2,8,4,31733.8
16,2,8,64,503854.0
16,2,8,8,64964.1
16,24,1,1,21201.4
16,24,1,16,285734.0
16,24,1,2,40678.9
16,24,1,32,575024.0
16,24,1,4,81457.6
16,24,1,64,574021.0
16,24,1,8,142967.0
16,32,1,1,27954.8
16,32,1,16,279945.0
16,32,1,2,57558.1
16,32,1,32,557115.0
16,32,1,4,109442.0
16,32,1,8,182663.0
16,4,1,1,4080.6
16,4,1,128,283541.0
16,4,1,16,57226.8
16,4,1,2,8137.87
16,4,1,32,116564.0
16,4,1,4,16078.6
16,4,1,64,186455.0
16,4,1,8,29490.7
16,4,2,1,6428.5
16,4,2,16,19708.7
16,4,2,2,6069.72
16,4,2,4,4791.3
16,4,2,8,9576.28
16,4,4,1,7731.14
16,4,4,16,54599.2
16,4,4,2,6864.03
16,4,4,32,114906.0
16,4,4,4,13588.6
16,4,4,8,27046.7
16,4,8,1,17709.6
16,4,8,16,265201.0
16,4,8,2,34515.1
16,4,8,32,534466.0
16,4,8,4,66284.0
16,4,8,64,892527.0
16,4,8,8,132565.0
16,8,1,1,7319.89
16,8,1,128,561201.0
16,8,1,16,110431.0
16,8,1,2,14482.4
16,8,1,32,184278.0
16,8,1,4,28377.4
16,8,1,64,280351.0
16,8,1,8,55002.3
16,8,2,1,4421.4
16,8,2,2,2989.16
16,8,2,4,7982.93
16,8,2,8,16183.2
16,8,4,1,6463.15
16,8,4,16,102176.0
16,8,4,2,12878.1
16,8,4,4,25674.3
16,8,4,8,51097.9
2,1,1,1,903.516
2,1,1,128,94129.1
2,1,1,16,13726.1
2,1,1,2,1824.65
2,1,1,32,24989.3
2,1,1,4,3672.68
2,1,1,64,46685.3
2,1,1,8,7248.09
2,1,2,1,1375.33
2,1,2,128,114559.0
2,1,2,16,13549.1
2,1,2,2,2700.25
2,1,2,32,27986.8
2,1,2,4,4981.59
2,1,2,64,56220.6
2,1,2,8,7111.11
2,1,4,1,1872.49
2,1,4,128,87889.8
2,1,4,16,10753.9
2,1,4,2,3478.91
2,1,4,32,21577.4
2,1,4,4,5329.57
2,1,4,64,43395.7
2,1,4,8,5728.42
2,1,8,1,1962.17
2,1,8,128,130254.0
2,1,8,16,15819.2
2,1,8,2,3177.75
2,1,8,32,31706.6
2,1,8,4,4188.7
2,1,8,64,64853.3
2,1,8,8,7732.73
2,12,2,1,3973.27
2,12,2,16,60312.5
2,12,2,2,7881.25
2,12,2,32,120681.0
2,12,2,4,15491.9
2,12,2,8,30776.6
2,16,1,1,11891.6
2,16,1,128,1111730.0
2,16,1,16,172545.0
2,16,1,2,22174.9
2,16,1,32,333763.0
2,16,1,4,43586.7
2,16,1,64,659536.0
2,16,1,8,86780.6
2,16,2,1,3461.91
2,16,2,16,52834.8
2,16,2,2,6828.98
2,16,2,32,105465.0
2,16,2,4,13349.0
2,16,2,8,26424.6
2,2,1,1,1704.66
2,2,1,128,192625.0
2,2,1,16,25336.0
2,2,1,2,3449.26
2,2,1,32,51228.2
2,2,1,4,6944.78
2,2,1,64,100564.0
2,2,1,8,13289.6
2,2,2,1,2636.37
2,2,2,128,96876.0
2,2,2,16,11299.6
2,2,2,2,5024.76
2,2,2,32,23389.9
2,2,2,4,7142.91
2,2,2,64,47466.4
2,2,2,8,6225.83
2,2,4,1,3145.26
2,2,4,128,194117.0
2,2,4,16,24263.5
2,2,4,2,5376.76
2,2,4,32,48562.4
2,2,4,4,6381.56
