0.1,8,8,1,4,1099910
0.11,8,8,1,4,1003220
0.12,8,8,1,4,910792
0.13,8,8,1,4,1067210
0.14,8,8,1,4,840289
0.15,8,8,1,4,860717
0.16,8,8,1,4,599621
0.17,8,8,1,4,630014
0.18,8,8,1,4,559428
0.19,8,8,1,4,713990
0.2,8,8,1,4,2024090
0.21,8,8,1,4,978867
0.22,8,8,1,4,1852690
0.23,8,8,1,4,1854370
0.24,8,8,1,4,785678
0.25,8,8,1,4,1024470
0.26,8,8,1,4,1058800
0.27,8,8,1,4,950050
0.28,8,8,1,4,649998
0.29,8,8,1,4,605215
0.3,8,8,1,4,584153
0.31,8,8,1,4,558040
0.32,8,8,1,4,738920
0.33,8,8,1,4,608731
0.34,8,8,1,4,1603400
0.35,8,8,1,4,1019040
0.36,8,8,1,4,1107570
0.37,8,8,1,4,582347
0.38,8,8,1,4,601210
0.39,8,8,1,4,603173
0.4,8,8,1,4,670600
0.41,8,8,1,4,525891
0.42,8,8,1,4,656579
0.43,8,8,1,4,656629
0.44,8,8,1,4,635844
0.45,8,8,1,4,610924
0.46,8,8,1,4,625527
0.47,8,8,1,4,662289
0.48,8,8,1,4,652325
0.49,8,8,1,4,1146820
0.5,8,8,1,4,600160
0.51,8,8,1,4,535750
0.52,8,8,1,4,591953
0.53,8,8,1,4,580034
0.54,8,8,1,4,664857
0.55,8,8,1,4,673453
0.56,8,8,1,4,1219630
0.57,8,8,1,4,539179
0.58,8,8,1,4,553310
0.59,8,8,1,4,585926
0.6,8,8,1,4,557812
0.61,8,8,1,4,507980
0.62,8,8,1,4,978796
0.63,8,8,1,4,887528
0.64,8,8,1,4,709130
0.65,8,8,1,4,2101040
0.66,8,8,1,4,1209420
0.67,8,8,1,4,1333130
0.68,8,8,1,4,709849
0.69,8,8,1,4,974491
0.7,8,8,1,4,871815
0.71,8,8,1,4,521314
0.72,8,8,1,4,478291
0.73,8,8,1,4,633775
0.74,8,8,1,4,501554
0.75,8,8,1,4,472481
0.76,8,8,1,4,534855
0.77,8,8,1,4,523479
0.78,8,8,1,4,1148320
0.79,8,8,1,4,729376
0.8,8,8,1,4,673044
0.81,8,8,1,4,541691
0.82,8,8,1,4,690783
0.83,8,8,1,4,1073450
0.84,8,8,1,4,502244
0.85,8,8,1,4,889591
0.86,8,8,1,4,780567
0.87,8,8,1,4,852620
0.88,8,8,1,4,497714
0.89,8,8,1,4,586725
0.9,8,8,1,4,1071210
