0.1,8,8,1,4,9091.64
0.11,8,8,1,4,9967.87
0.12,8,8,1,4,10979.5
0.13,8,8,1,4,9370.23
0.14,8,8,1,4,11900.7
0.15,8,8,1,4,11618.2
0.16,8,8,1,4,16677.2
0.17,8,8,1,4,15872.7
0.18,8,8,1,4,17875.4
0.19,8,8,1,4,14005.8
0.2,8,8,1,4,4940.5
0.21,8,8,1,4,10215.9
0.22,8,8,1,4,5397.56
0.23,8,8,1,4,5392.66
0.24,8,8,1,4,12727.9
0.25,8,8,1,4,9761.14
0.26,8,8,1,4,9444.65
0.27,8,8,1,4,10525.8
0.28,8,8,1,4,15384.7
0.29,8,8,1,4,16523.1
0.3,8,8,1,4,17118.8
0.31,8,8,1,4,17919.9
0.32,8,8,1,4,13533.3
0.33,8,8,1,4,16427.6
0.34,8,8,1,4,6236.74
0.35,8,8,1,4,9813.15
0.36,8,8,1,4,9028.76
0.37,8,8,1,4,17171.9
0.38,8,8,1,4,16633.1
0.39,8,8,1,4,16579.0
0.4,8,8,1,4,14912.0
0.41,8,8,1,4,19015.3
0.42,8,8,1,4,15230.5
0.43,8,8,1,4,15229.3
0.44,8,8,1,4,15727.1
0.45,8,8,1,4,16368.6
0.46,8,8,1,4,15986.5
0.47,8,8,1,4,15099.1
0.48,8,8,1,4,15329.8
0.49,8,8,1,4,8719.73
0.5,8,8,1,4,16662.2
0.51,8,8,1,4,18665.4
0.52,8,8,1,4,16893.2
0.53,8,8,1,4,17240.4
0.54,8,8,1,4,15040.8
0.55,8,8,1,4,14848.8
0.56,8,8,1,4,8199.18
0.57,8,8,1,4,18546.7
0.58,8,8,1,4,18073.1
0.59,8,8,1,4,17067.0
0.6,8,8,1,4,17927.2
0.61,8,8,1,4,19685.8
0.62,8,8,1,4,10216.6
0.63,8,8,1,4,11267.3
0.64,8,8,1,4,14101.8
0.65,8,8,1,4,4759.55
0.66,8,8,1,4,8268.43
0.67,8,8,1,4,7501.17
0.68,8,8,1,4,14087.5
0.69,8,8,1,4,10261.8
0.7,8,8,1,4,11470.3
0.71,8,8,1,4,19182.3
0.72,8,8,1,4,20907.8
0.73,8,8,1,4,15778.5
0.74,8,8,1,4,19938.0
0.75,8,8,1,4,21164.9
0.76,8,8,1,4,18696.7
0.77,8,8,1,4,19103.0
0.78,8,8,1,4,8708.34
0.79,8,8,1,4,13710.3
0.8,8,8,1,4,14857.9
0.81,8,8,1,4,18460.7
0.82,8,8,1,4,14476.3
0.83,8,8,1,4,9315.76
0.84,8,8,1,4,19910.6
0.85,8,8,1,4,11241.1
0.86,8,8,1,4,12811.2
0.87,8,8,1,4,11728.6
0.88,8,8,1,4,20091.9
0.89,8,8,1,4,17043.8
0.9,8,8,1,4,9335.22
