16,1,1,16,15438.0
16,1,1,32,20257.2
16,1,1,4,4042.34
16,1,1,64,16914.6
16,1,1,8,8002.52
16,16,1,16,10421.2
16,16,1,32,6179.26
16,16,1,4,21019.7
16,16,1,64,5436.91
16,16,1,8,19108.7
16,32,1,16,8217.43
16,32,1,32,6134.99
16,32,1,4,19348.6
16,32,1,8,14974.5
16,4,1,16,23313.3
16,4,1,32,19606.3
16,4,1,4,15189.3
16,4,1,64,11680.6
16,4,1,8,25180.8
16,8,1,16,17263.6
16,8,1,32,10803.0
16,8,1,4,24790.1
16,8,1,64,6929.57
16,8,1,8,20510.1
2,1,1,16,9090.26
2,1,1,32,3278.23
2,1,1,4,3402.18
2,1,1,64,2811.9
2,1,1,8,6389.4
2,16,1,16,4916.44
2,16,1,32,4054.08
2,16,1,4,20539.4
2,16,1,64,4780.3
2,16,1,8,19178.7
2,32,1,16,4691.59
2,32,1,32,4480.22
2,32,1,4,17278.5
2,32,1,64,3545.79
2,32,1,8,16123.9
2,4,1,16,6322.04
2,4,1,32,3559.42
2,4,1,4,11794.0
2,4,1,64,4228.55
2,4,1,8,19360.6
2,8,1,16,4508.09
2,8,1,32,4000.63
2,8,1,4,21239.8
2,8,1,64,3989.23
2,8,1,8,21303.7
32,1,1,16,15693.0
32,1,1,32,24992.2
32,1,1,4,4080.48
32,1,1,64,19406.1
32,1,1,8,7992.92
32,16,1,16,10527.5
32,16,1,32,7339.21
32,16,1,4,20264.9
32,16,1,8,14384.5
32,32,1,16,8537.49
32,32,1,4,14082.8
32,32,1,8,11198.7
32,4,1,16,20140.9
32,4,1,32,14727.2
32,4,1,4,14657.4
32,4,1,64,9899.93
32,4,1,8,22854.9
32,8,1,16,13760.6
32,8,1,32,7599.64
32,8,1,4,20412.7
32,8,1,64,6024.94
32,8,1,8,18343.6
4,1,1,16,9991.66
4,1,1,32,8128.06
4,1,1,4,3716.44
4,1,1,64,5220.73
4,1,1,8,7259.6
4,16,1,16,8242.37
4,16,1,32,7509.76
4,16,1,4,22598.1
4,16,1,64,6378.24
4,16,1,8,22873.6
4,32,1,16,7875.52
4,32,1,32,5793.49
4,32,1,4,20649.3
4,32,1,64,3898.52
4,32,1,8,15713.0
4,4,1,16,14187.7
4,4,1,32,7165.02
4,4,1,4,13919.5
4,4,1,64,7057.47
4,4,1,8,23725.8
4,8,1,16,7581.45
4,8,1,32,7556.17
4,8,1,4,24736.7
4,8,1,64,6768.17
4,8,1,8,22530.2
64,1,1,16,14962.8
64,1,1,32,22185.0
64,1,1,4,4057.52
64,1,1,64,16102.8
64,1,1,8,7968.03
64,16,1,16,8823.92
64,16,1,4,15097.9
64,16,1,8,9801.3
64,32,1,16,5308.89
64,32,1,4,9867.04
64,32,1,8,10068.9
64,4,1,16,13502.1
64,4,1,32,9697.95
64,4,1,4,13893.9
64,4,1,64,6945.12
64,4,1,8,19043.4
64,8,1,16,10544.7
64,8,1,32,8027.18
64,8,1,4,19107.3
64,8,1,8,15592.8
8,1,1,16,13083.9
8,1,1,32,15305.9
8,1,1,4,3943.4
8,1,1,64,8377.04
8,1,1,8,7757.07
8,16,1,16,14356.2
8,16,1,32,8444.38
8,16,1,4,22582.8
8,16,1,64,5545.98
8,16,1,8,19523.8
8,32,1,16,7728.23
8,32,1,32,4725.48
8,32,1,4,20257.9
8,32,1,64,4553.61
8,32,1,8,16874.5
8,4,1,16,17870.4
8,4,1,32,12186.8
8,4,1,4,14856.5
8,4,1,64,11957.1
8,4,1,8,23619.1
8,8,1,16,13348.1
8,8,1,32,11136.9
8,8,1,4,24810.5
8,8,1,64,9389.39
8,8,1,8,24241.2
