16,1,1,16,12,905711
16,1,1,16,16,923061
16,1,1,16,24,924279
16,1,1,16,32,936669
16,1,1,16,4,921937
16,1,1,16,8,905688
16,1,1,32,12,862056
16,1,1,32,16,920164
16,1,1,32,24,840566
16,1,1,32,32,1050125
16,1,1,32,4,867569
16,1,1,32,8,954232
16,1,1,4,12,2651764
16,1,1,4,16,2590365
16,1,1,4,24,2665427
16,1,1,4,32,2632316
16,1,1,4,4,2630111
16,1,1,4,8,2645226
16,1,1,64,12,1246530
16,1,1,64,16,1338274
16,1,1,64,24,1236748
16,1,1,64,32,1504251
16,1,1,64,4,1099606
16,1,1,64,8,1195886
16,1,1,8,12,1405376
16,1,1,8,16,1439999
16,1,1,8,24,1452680
16,1,1,8,32,1451569
16,1,1,8,4,1398273
16,1,1,8,8,1458419
16,16,1,16,12,882568
16,16,1,16,16,815606
16,16,1,16,24,899692
16,16,1,16,32,993077
16,16,1,16,4,960103
16,16,1,16,8,1133273
16,16,1,32,12,1785580
16,16,1,32,4,1530054
16,16,1,32,8,1686612
16,16,1,4,12,607947
16,16,1,4,16,582913
16,16,1,4,24,593852
16,16,1,4,32,600108
16,16,1,4,4,610666
16,16,1,4,8,639454
16,16,1,64,4,2105203
16,16,1,8,12,661177
16,16,1,8,16,644023
16,16,1,8,24,641564
16,16,1,8,32,628147
16,16,1,8,4,649975
16,16,1,8,8,661827
16,32,1,16,12,1490258
16,32,1,16,4,1242668
16,32,1,16,8,1245244
16,32,1,32,4,1868369
16,32,1,4,12,716036
16,32,1,4,16,661305
16,32,1,4,24,622869
16,32,1,4,32,625303
16,32,1,4,4,662838
16,32,1,4,8,649017
16,32,1,8,12,814132
16,32,1,8,16,865985
16,32,1,8,24,858957
16,32,1,8,32,972063
16,32,1,8,4,843647
16,32,1,8,8,805040
16,4,1,16,12,645511
16,4,1,16,16,643742
16,4,1,16,24,652365
16,4,1,16,32,673678
16,4,1,16,4,606898
16,4,1,16,8,619675
16,4,1,32,12,945012
16,4,1,32,16,814336
16,4,1,32,24,840019
16,4,1,32,32,876514
16,4,1,32,4,811200
16,4,1,32,8,856211
16,4,1,4,12,827637
16,4,1,4,16,801588
16,4,1,4,24,819089
16,4,1,4,32,824668
16,4,1,4,4,813953
16,4,1,4,8,1150765
16,4,1,64,12,1302498
16,4,1,64,16,1238662
16,4,1,64,24,1637800
16,4,1,64,4,1315780
16,4,1,64,8,1167603
16,4,1,8,12,534823
16,4,1,8,16,495644
16,4,1,8,24,567295
16,4,1,8,32,538792
16,4,1,8,4,525539
16,4,1,8,8,529662
16,8,1,16,12,782264
16,8,1,16,16,795944
16,8,1,16,24,770424
16,8,1,16,32,771446
16,8,1,16,4,793374
16,8,1,16,8,822835
16,8,1,32,12,1272732
16,8,1,32,16,1414953
16,8,1,32,24,1239081
16,8,1,32,4,1362553
16,8,1,32,8,1345629
16,8,1,4,12,526011
16,8,1,4,16,563295
16,8,1,4,24,587044
16,8,1,4,32,575869
16,8,1,4,4,613409
16,8,1,4,8,566124
16,8,1,64,12,2055101
16,8,1,64,4,2034790
16,8,1,64,8,1974053
16,8,1,8,12,626498
16,8,1,8,16,599646
16,8,1,8,24,624425
16,8,1,8,32,579823
16,8,1,8,4,604173
16,8,1,8,8,607411
2,1,1,16,12,1718614
2,1,1,16,16,2073153
2,1,1,16,24,2087336
2,1,1,16,32,2401464
2,1,1,16,4,1795306
2,1,1,16,8,1221274
2,1,1,32,12,3031409
2,1,1,32,16,2484530
2,1,1,32,24,3364566
2,1,1,32,32,3238075
2,1,1,32,4,3126438
2,1,1,32,8,2577957
2,1,1,4,12,3074170
2,1,1,4,16,3049891
2,1,1,4,24,3039901
2,1,1,4,32,3097410
2,1,1,4,4,3059184
2,1,1,4,8,3086345
2,1,1,64,12,3874785
2,1,1,64,16,3656326
2,1,1,64,24,3707191
2,1,1,64,32,4392853
2,1,1,64,4,3912809
2,1,1,64,8,4078959
2,1,1,8,12,1647671
2,1,1,8,16,1720919
2,1,1,8,24,1620252
2,1,1,8,32,1743736
2,1,1,8,4,1711338
2,1,1,8,8,1700985
2,16,1,16,12,2318919
2,16,1,16,16,2359858
2,16,1,16,24,2189183
2,16,1,16,32,2280052
2,16,1,16,4,2410376
2,16,1,16,8,2130609
2,16,1,32,12,2699769
2,16,1,32,16,2725959
2,16,1,32,24,2770242
2,16,1,32,32,2579108
2,16,1,32,4,2498822
2,16,1,32,8,2605286
2,16,1,4,12,653806
2,16,1,4,16,635520
2,16,1,4,24,630945
2,16,1,4,32,639410
2,16,1,4,4,639175
2,16,1,4,8,654940
2,16,1,64,12,2640442
2,16,1,64,16,2585089
2,16,1,64,24,2738159
2,16,1,64,32,3039420
2,16,1,64,4,2755528
2,16,1,64,8,2742455
2,16,1,8,12,864397
2,16,1,8,16,688032
2,16,1,8,24,724524
2,16,1,8,32,789975
2,16,1,8,4,683186
2,16,1,8,8,706996
2,32,1,16,12,2464873
2,32,1,16,16,2234749
2,32,1,16,24,2207007
2,32,1,16,32,1933383
2,32,1,16,4,2107451
2,32,1,16,8,2184084
2,32,1,32,12,2615630
2,32,1,32,16,2432974
2,32,1,32,24,2400492
2,32,1,32,4,2651560
2,32,1,32,8,2747399
2,32,1,4,12,739711
2,32,1,4,16,732793
2,32,1,4,24,730090
2,32,1,4,32,725246
2,32,1,4,4,727993
2,32,1,4,8,732221
2,32,1,64,12,3013885
2,32,1,64,4,3064044
2,32,1,64,8,3178454
2,32,1,8,12,921243
2,32,1,8,16,833407
2,32,1,8,24,765016
2,32,1,8,32,801397
2,32,1,8,4,846332
2,32,1,8,8,794519
2,4,1,16,12,2020307
2,4,1,16,16,2685439
2,4,1,16,24,2555489
2,4,1,16,32,2374105
2,4,1,16,4,2645750
2,4,1,16,8,2454616
2,4,1,32,12,2919098
2,4,1,32,16,2668154
2,4,1,32,24,3115509
2,4,1,32,32,2825444
2,4,1,32,4,2886498
2,4,1,32,8,2901373
2,4,1,4,12,983904
2,4,1,4,16,973493
2,4,1,4,24,975167
2,4,1,4,32,983839
2,4,1,4,4,997484
2,4,1,4,8,998816
2,4,1,64,12,2899772
2,4,1,64,16,3049669
2,4,1,64,24,3070752
2,4,1,64,32,2899252
2,4,1,64,4,2856595
2,4,1,64,8,2709659
2,4,1,8,12,761735
2,4,1,8,16,946968
2,4,1,8,24,1348939
2,4,1,8,32,723231
2,4,1,8,4,731491
2,4,1,8,8,767523
2,8,1,16,12,2464819
2,8,1,16,16,2267196
2,8,1,16,24,2566672
2,8,1,16,32,2055780
2,8,1,16,4,1049599
2,8,1,16,8,2235203
2,8,1,32,12,2736950
2,8,1,32,16,2569248
2,8,1,32,24,2737974
2,8,1,32,32,2809019
2,8,1,32,4,2699971
2,8,1,32,8,2625433
2,8,1,4,12,610162
2,8,1,4,16,598198
2,8,1,4,24,620004
2,8,1,4,32,619428
2,8,1,4,4,592932
2,8,1,4,8,625111
