16,1,1,16,12,673232.0
16,1,1,16,16,700577.0
16,1,1,16,24,654215.0
16,1,1,16,32,656648.0
16,1,1,16,4,664399.0
16,1,1,16,8,673935.0
16,1,1,32,12,494041.0
16,1,1,32,16,518393.0
16,1,1,32,24,439554.0
16,1,1,32,32,611919.0
16,1,1,32,4,506556.0
16,1,1,32,8,460706.0
16,1,1,4,12,2507310.0
16,1,1,4,16,2505070.0
16,1,1,4,24,2500590.0
16,1,1,4,32,2512270.0
16,1,1,4,4,2504760.0
16,1,1,4,8,2504200.0
16,1,1,64,12,528231.0
16,1,1,64,16,709165.0
16,1,1,64,24,674367.0
16,1,1,64,32,454244.0
16,1,1,64,4,605155.0
16,1,1,64,8,483727.0
16,1,1,8,12,1274860.0
16,1,1,8,16,1272950.0
16,1,1,8,24,1265380.0
16,1,1,8,32,1269240.0
16,1,1,8,4,1270000.0
16,1,1,8,8,1266260.0
16,16,1,16,12,774619.0
16,16,1,16,16,1013190.0
16,16,1,16,24,938126.0
16,16,1,16,32,820879.0
16,16,1,16,4,1045500.0
16,16,1,16,8,861207.0
16,16,1,32,12,1550980.0
16,16,1,32,4,1621240.0
16,16,1,32,8,1618410.0
16,16,1,4,12,521740.0
16,16,1,4,16,485620.0
16,16,1,4,24,507979.0
16,16,1,4,32,483960.0
16,16,1,4,4,469820.0
16,16,1,4,8,477180.0
16,16,1,64,4,1713500.0
16,16,1,8,12,652174.0
16,16,1,8,16,526099.0
16,16,1,8,24,505960.0
16,16,1,8,32,543427.0
16,16,1,8,4,556384.0
16,16,1,8,8,589575.0
16,32,1,16,12,1127450.0
16,32,1,16,16,1063730.0
16,32,1,16,4,1232720.0
16,32,1,16,8,1057030.0
16,32,1,32,4,1475830.0
16,32,1,4,12,549732.0
16,32,1,4,16,564015.0
16,32,1,4,24,566240.0
16,32,1,4,32,536011.0
16,32,1,4,4,548553.0
16,32,1,4,8,543796.0
16,32,1,8,12,653195.0
16,32,1,8,16,668686.0
16,32,1,8,24,741125.0
16,32,1,8,32,658215.0
16,32,1,8,4,677346.0
16,32,1,8,8,737835.0
16,4,1,16,12,403297.0
16,4,1,16,16,396537.0
16,4,1,16,24,425443.0
16,4,1,16,32,406209.0
16,4,1,16,4,409618.0
16,4,1,16,8,414157.0
16,4,1,32,12,602690.0
16,4,1,32,16,588547.0
16,4,1,32,24,524530.0
