16,1,1,16,656357.0
16,1,1,32,457159.0
16,1,1,4,2427640.0
16,1,1,64,610668.0
16,1,1,8,1227610.0
16,16,1,16,798656.0
16,16,1,32,1502890.0
16,16,1,4,488062.0
16,16,1,64,1891760.0
16,16,1,8,573066.0
16,32,1,16,1135260.0
16,32,1,32,1481900.0
16,32,1,4,558234.0
16,32,1,8,661209.0
16,4,1,16,399204.0
16,4,1,32,606758.0
16,4,1,4,648445.0
16,4,1,64,777682.0
16,4,1,8,370958.0
16,8,1,16,531138.0
16,8,1,32,916474.0
16,8,1,4,429873.0
16,8,1,64,1371850.0
16,8,1,8,438063.0
2,1,1,16,1438860.0
2,1,1,32,2050350.0
2,1,1,4,2977040.0
2,1,1,64,3125930.0
2,1,1,8,1626690.0
2,16,1,16,2127410.0
2,16,1,32,2404390.0
2,16,1,4,474594.0
2,16,1,64,1934940.0
2,16,1,8,592983.0
2,32,1,16,1960810.0
2,32,1,32,2357540.0
2,32,1,4,586363.0
2,32,1,64,2391620.0
2,32,1,8,655345.0
2,4,1,16,2094080.0
2,4,1,32,2552420.0
2,4,1,4,830566.0
2,4,1,64,2473210.0
2,4,1,8,615754.0
2,8,1,16,2266280.0
2,8,1,32,2329490.0
2,8,1,4,458541.0
2,8,1,64,2241660.0
2,8,1,8,504994.0
32,1,1,16,662999.0
32,1,1,32,429905.0
32,1,1,4,2417480.0
32,1,1,64,525535.0
32,1,1,8,1233230.0
32,16,1,16,970885.0
32,16,1,32,1318620.0
32,16,1,4,521181.0
32,16,1,8,682157.0
32,32,1,16,1242220.0
32,32,1,4,687542.0
32,32,1,8,897688.0
32,4,1,16,496768.0
32,4,1,32,693825.0
32,4,1,4,672271.0
32,4,1,64,1183530.0
32,4,1,8,428074.0
32,8,1,16,770631.0
32,8,1,32,1158150.0
32,8,1,4,501032.0
32,8,1,64,1652760.0
32,8,1,8,523847.0
4,1,1,16,1005410.0
4,1,1,32,1060410.0
4,1,1,4,2624530.0
4,1,1,64,1757350.0
4,1,1,8,1381870.0
4,16,1,16,1289570.0
4,16,1,32,1206260.0
4,16,1,4,423435.0
4,16,1,64,1619440.0
4,16,1,8,464780.0
4,32,1,16,908353.0
4,32,1,32,1618320.0
4,32,1,4,503795.0
4,32,1,64,2350580.0
4,32,1,8,660380.0
4,4,1,16,665288.0
4,4,1,32,1167600.0
4,4,1,4,711160.0
4,4,1,64,1341290.0
4,4,1,8,400556.0
4,8,1,16,1246230.0
4,8,1,32,1334980.0
4,8,1,4,400616.0
4,8,1,64,1295030.0
4,8,1,8,493569.0
64,1,1,16,646572.0
64,1,1,32,466484.0
64,1,1,4,2426570.0
64,1,1,64,610424.0
64,1,1,8,1228680.0
64,16,1,16,1037300.0
64,16,1,32,1884030.0
64,16,1,4,690770.0
64,16,1,8,900920.0
64,32,1,4,982394.0
64,32,1,8,1040490.0
64,4,1,16,669652.0
64,4,1,32,1039600.0
64,4,1,4,719169.0
64,4,1,64,1519520.0
64,4,1,8,496208.0
64,8,1,16,951785.0
64,8,1,32,1086870.0
64,8,1,4,538792.0
64,8,1,8,693893.0
8,1,1,16,723463.0
8,1,1,32,757744.0
8,1,1,4,2488590.0
8,1,1,64,877112.0
8,1,1,8,1249540.0
8,16,1,16,660763.0
8,16,1,32,1056230.0
8,16,1,4,448470.0
8,16,1,64,1718580.0
8,16,1,8,468740.0
8,32,1,16,1241970.0
8,32,1,32,2021650.0
8,32,1,4,520112.0
8,32,1,64,2301020.0
8,32,1,8,559400.0
8,4,1,16,493572.0
8,4,1,32,773015.0
8,4,1,4,655953.0
8,4,1,64,783891.0
8,4,1,8,401617.0
8,8,1,16,479528.0
8,8,1,32,788080.0
8,8,1,4,386980.0
8,8,1,64,975680.0
8,8,1,8,419444.0
