16,1,1,16,12,15082.3
16,1,1,16,16,15119.4
16,1,1,16,24,15149.8
16,1,1,16,32,15389.3
16,1,1,16,4,15420.8
16,1,1,16,8,14768.3
16,1,1,32,12,21597.4
16,1,1,32,16,20887.3
16,1,1,32,24,20739.7
16,1,1,32,32,18157.4
16,1,1,32,4,19974.7
16,1,1,32,8,17765.0
16,1,1,4,12,4059.14
16,1,1,4,16,4060.31
16,1,1,4,24,4062.63
16,1,1,4,32,4057.7
16,1,1,4,4,4058.72
16,1,1,4,8,4055.57
16,1,1,64,12,17758.3
16,1,1,64,16,13094.5
16,1,1,64,24,12955.6
16,1,1,64,32,14772.4
16,1,1,64,4,14170.5
16,1,1,64,8,19222.6
16,1,1,8,12,7995.13
16,1,1,8,16,7990.89
16,1,1,8,24,7984.95
16,1,1,8,32,7991.92
16,1,1,8,4,8051.17
16,1,1,8,8,7976.74
16,16,1,16,12,11830.4
16,16,1,16,16,10442.4
16,16,1,16,24,12121.7
16,16,1,16,4,12536.9
16,16,1,16,8,10407.9
16,16,1,32,12,6177.64
16,16,1,32,4,5490.66
16,16,1,32,8,5891.15
16,16,1,4,12,20300.9
16,16,1,4,16,20816.1
16,16,1,4,24,20109.2
16,16,1,4,32,21026.7
16,16,1,4,4,18702.9
16,16,1,4,8,19084.0
16,16,1,64,4,5061.36
16,16,1,8,12,17521.0
16,16,1,8,16,18722.5
16,16,1,8,24,18428.6
16,16,1,8,32,16512.5
16,16,1,8,4,18428.3
16,16,1,8,8,18178.7
16,32,1,16,12,8701.05
16,32,1,16,4,9228.5
16,32,1,16,8,8804.61
16,32,1,32,4,6609.27
16,32,1,4,12,19389.3
16,32,1,4,16,18134.6
16,32,1,4,24,18132.7
16,32,1,4,32,19827.5
16,32,1,4,4,17643.1
16,32,1,4,8,19132.9
16,32,1,8,12,13645.1
16,32,1,8,16,14170.0
16,32,1,8,24,13651.9
16,32,1,8,32,14527.2
16,32,1,8,4,14126.1
16,32,1,8,8,13230.6
16,4,1,16,12,23679.1
16,4,1,16,16,23775.8
16,4,1,16,24,23309.2
16,4,1,16,32,25223.6
16,4,1,16,4,25084.3
16,4,1,16,8,21579.7
16,4,1,32,12,18270.8
16,4,1,32,16,16678.6
16,4,1,32,24,21063.0
16,4,1,32,32,15868.4
16,4,1,32,4,18013.9
16,4,1,32,8,16718.9
16,4,1,4,12,15262.8
16,4,1,4,16,14912.0
16,4,1,4,24,15027.7
16,4,1,4,32,15116.9
16,4,1,4,4,15360.0
16,4,1,4,8,15118.7
16,4,1,64,12,12504.0
16,4,1,64,16,13039.6
16,4,1,64,24,11733.4
16,4,1,64,4,13623.9
16,4,1,64,8,14842.8
16,4,1,8,12,25862.0
16,4,1,8,16,25225.7
16,4,1,8,24,26520.3
16,4,1,8,32,25984.6
16,4,1,8,4,26210.0
16,4,1,8,8,25439.1
16,8,1,16,12,21466.6
16,8,1,16,16,18764.6
16,8,1,16,24,22018.3
16,8,1,16,32,20516.1
16,8,1,16,4,22009.6
16,8,1,16,8,21832.9
16,8,1,32,12,9133.86
16,8,1,32,16,10151.6
16,8,1,32,24,8916.69
16,8,1,32,4,11192.1
16,8,1,32,8,12834.7
16,8,1,4,12,24020.6
16,8,1,4,16,24148.3
16,8,1,4,24,23892.4
16,8,1,4,32,24042.6
16,8,1,4,4,23278.6
16,8,1,4,8,23303.7
16,8,1,64,12,5867.52
16,8,1,64,4,5601.33
16,8,1,64,8,6672.4
16,8,1,8,12,21698.8
16,8,1,8,16,24808.5
16,8,1,8,24,24689.5
16,8,1,8,32,23194.2
16,8,1,8,4,24210.6
16,8,1,8,8,22772.0
2,1,1,16,12,7910.42
2,1,1,16,16,5321.99
2,1,1,16,24,4650.26
2,1,1,16,32,4458.29
2,1,1,16,4,7327.83
2,1,1,16,8,9044.07
2,1,1,32,12,2952.32
2,1,1,32,16,5781.43
2,1,1,32,24,4625.77
2,1,1,32,32,4112.42
2,1,1,32,4,3633.93
2,1,1,32,8,4710.96
2,1,1,4,12,3436.55
2,1,1,4,16,3467.72
2,1,1,4,24,3428.41
2,1,1,4,32,3449.77
2,1,1,4,4,3421.4
2,1,1,4,8,3426.7
2,1,1,64,12,2969.22
2,1,1,64,16,3191.45
2,1,1,64,24,2813.68
2,1,1,64,32,3021.86
2,1,1,64,4,3250.96
