16,1,1,16,12,852674
16,1,1,16,16,896123
16,1,1,16,24,893098
16,1,1,16,32,891610
16,1,1,16,4,881003
16,1,1,16,8,927214
16,1,1,32,12,865323
16,1,1,32,16,813151
16,1,1,32,24,910704
16,1,1,32,32,825868
16,1,1,32,4,874877
16,1,1,32,8,784993
16,1,1,4,12,2546157
16,1,1,4,16,2555670
16,1,1,4,24,2589330
16,1,1,4,32,2571307
16,1,1,4,4,2583666
16,1,1,4,8,2581802
16,1,1,64,12,1142586
16,1,1,64,16,1058653
16,1,1,64,24,1306096
16,1,1,64,32,1288968
16,1,1,64,4,1126620
16,1,1,64,8,1194032
16,1,1,8,12,1387825
16,1,1,8,16,1424892
16,1,1,8,24,1414220
16,1,1,8,32,1434923
16,1,1,8,4,1361309
16,1,1,8,8,1417923
16,16,1,16,12,1114128
16,16,1,16,16,1119713
16,16,1,16,24,1125541
16,16,1,16,4,1140939
16,16,1,16,8,1090793
16,16,1,32,12,2193517
16,16,1,32,4,1879421
16,16,1,32,8,2089553
16,16,1,4,12,639382
16,16,1,4,16,656259
16,16,1,4,24,654379
16,16,1,4,32,644237
16,16,1,4,4,657497
16,16,1,4,8,664794
16,16,1,64,4,2610148
16,16,1,8,12,720962
16,16,1,8,16,671936
16,16,1,8,24,665859
16,16,1,8,32,770864
16,16,1,8,4,729850
16,16,1,8,8,739967
16,32,1,16,12,1377106
16,32,1,16,16,1557072
16,32,1,16,4,1435586
16,32,1,16,8,1391039
16,32,1,32,4,1885190
16,32,1,4,12,636074
16,32,1,4,16,688470
16,32,1,4,24,738768
16,32,1,4,32,708160
16,32,1,4,4,719485
16,32,1,4,8,691899
16,32,1,8,12,859555
16,32,1,8,16,868663
16,32,1,8,24,912722
16,32,1,8,32,1030045
16,32,1,8,4,815003
16,32,1,8,8,880268
16,4,1,16,12,649123
16,4,1,16,16,637702
16,4,1,16,24,665499
16,4,1,16,32,610711
16,4,1,16,4,629874
16,4,1,16,8,668203
16,4,1,32,12,884052
16,4,1,32,16,1015624
16,4,1,32,24,973356
16,4,1,32,32,1032137
16,4,1,32,4,981618
16,4,1,32,8,856565
16,4,1,4,12,817849
16,4,1,4,16,798059
16,4,1,4,24,781143
16,4,1,4,32,810561
16,4,1,4,4,814655
16,4,1,4,8,816405
16,4,1,64,12,1479083
16,4,1,64,16,1485677
16,4,1,64,24,1354382
16,4,1,64,4,1380817
16,4,1,64,8,1463558
16,4,1,8,12,575400
16,4,1,8,16,589136
16,4,1,8,24,580019
16,4,1,8,32,564832
16,4,1,8,4,555911
16,4,1,8,8,573433
16,8,1,16,12,767755
16,8,1,16,16,767266
16,8,1,16,24,815840
16,8,1,16,32,828957
16,8,1,16,4,822060
16,8,1,16,8,785532
16,8,1,32,12,1126289
16,8,1,32,16,1460751
16,8,1,32,24,1268759
16,8,1,32,4,1196097
16,8,1,32,8,1247880
16,8,1,4,12,576383
16,8,1,4,16,556180
16,8,1,4,24,594220
16,8,1,4,32,571006
16,8,1,4,4,583024
16,8,1,4,8,564366
16,8,1,64,12,2328291
16,8,1,64,4,2031502
16,8,1,64,8,2273276
16,8,1,8,12,574486
16,8,1,8,16,663162
16,8,1,8,24,669088
16,8,1,8,32,624833
16,8,1,8,4,631456
16,8,1,8,8,609875
2,1,1,16,12,2771737
2,1,1,16,16,1376319
2,1,1,16,24,2218740
2,1,1,16,32,2731238
2,1,1,16,4,1550364
2,1,1,16,8,1562569
2,1,1,32,12,2333808
2,1,1,32,16,3054812
2,1,1,32,24,2515046
2,1,1,32,32,3465804
2,1,1,32,4,2386626
2,1,1,32,8,2526315
2,1,1,4,12,2986586
2,1,1,4,16,2996470
2,1,1,4,24,2986789
2,1,1,4,32,3017117
